	ranges_bin	norm_signal	pre_signal	post_signal	surround_signal	enrichment_factor1	enrichment_factor2
35	[5021757, 5021837)	2.625	0.6666666666666666	0.35714285714285715	1.0238095238095237	2.563953488372093	3.654261082609742
36	[5052637, 5052737)	2.25	1.375	0.6666666666666666	2.0416666666666665	1.1020408163265307	3.1322237850940646
37	[5053442, 5053557)	2.2	0.9166666666666666	2.4444444444444446	3.361111111111111	0.6545454545454545	3.0626188120919746
38	[5057482, 5057612)	4.571428571428571	1.5714285714285714	0.375	1.9464285714285714	2.348623853211009	6.3638832459054
39	[5058422, 5058532)	2.65	0.7857142857142857	2.090909090909091	2.8766233766233764	0.9212189616252822	3.689063569110787
40	[5089662, 5089737)	1.588235294117647	1.1176470588235294	0.8571428571428571	1.9747899159663866	0.8042553191489361	2.210981495360516
41	[5091807, 5091887)	2.933333333333333	1.0833333333333333	0.9	1.9833333333333334	1.4789915966386553	4.083491749455965
42	[5092527, 5092602)	2.1875	5.666666666666667	2.5714285714285716	8.238095238095239	0.26553468208092484	3.045217568841452
43	[5092847, 5092947)	1.7727272727272727	1.1538461538461537	1.875	3.0288461538461537	0.5852813852813853	2.4678126791650206
44	[5097667, 5097767)	1.5333333333333334	0.6956521739130435	0.6666666666666666	1.36231884057971	1.1255319148936171	2.1345525053974366
45	[5104772, 5104872)	3.3846153846153846	1.5	4.0	5.5	0.6153846153846154	4.7117212493722676
46	[5130347, 5130457)	4.846153846153846	0.5555555555555556	0.0	0.5555555555555556	8.723076923076922	6.7463281525102925
47	[5150887, 5150987)	4.5	1.2727272727272727	2.6	3.872727272727273	1.1619718309859155	6.264447570188129
48	[5151992, 5152117)	2.380952380952381	1.3846153846153846	2.1	3.4846153846153847	0.6832755177126038	3.314522523909063
49	[5165522, 5165632)	2.8125	1.875	2.6	4.475	0.6284916201117319	3.9152797313675807
50	[5173047, 5173172)	3.4705882352941178	1.1818181818181819	0.7142857142857143	1.896103896103896	1.830378726833199	4.831404008380387
51	[5189842, 5189917)	1.5789473684210527	0.6923076923076923	0.625	1.3173076923076923	1.1986169804072224	2.1980517790133787
52	[5190247, 5190337)	1.7058823529411764	1.875	2.111111111111111	3.986111111111111	0.42795654847304776	2.374757902424258
53	[5198522, 5198597)	3.1538461538461537	3.142857142857143	0.2	3.342857142857143	0.9434582511505588	4.390467527824159
54	[5204232, 5204327)	3.2	1.5	0.75	2.25	1.4222222222222223	4.454718272133781
55	[5206757, 5206852)	3.0714285714285716	0.6923076923076923	2.0	2.6923076923076925	1.1408163265306122	4.275734055842691
56	[5218032, 5218132)	2.933333333333333	1.5454545454545454	1.0	2.5454545454545454	1.1523809523809523	4.083491749455965
57	[5239067, 5239152)	2.1904761904761907	0.45	0.0	0.45	4.867724867724868	3.0493607219963383
58	[5262207, 5262302)	2.588235294117647	1.1666666666666667	1.6363636363636365	2.803030303030303	0.9233704292527822	3.603080955402323
59	[5269507, 5269647)	2.64	1.0	1.5	2.5	1.056	3.675142574510369
60	[5270912, 5271147)	5.038461538461538	0.42857142857142855	0.5	0.9285714285714286	5.426035502958579	7.014039587133717
61	[5271327, 5271412)	5.857142857142857	0.8181818181818182	1.5384615384615385	2.3566433566433567	2.485375158965663	8.153725408816294
62	[5271542, 5271717)	2.7142857142857144	1.6153846153846154	0.8461538461538461	2.4615384615384617	1.1026785714285714	3.778555677256332
63	[5277542, 5277642)	2.8	0.375	1.7	2.075	1.3493975903614457	3.897878488117058
64	[5278487, 5278587)	2.8666666666666667	1.25	1.2	2.45	1.1700680272108843	3.9906851187865118
65	[5278672, 5278752)	2.3125	0.9090909090909091	1.25	2.159090909090909	1.0710526315789473	3.2192300013466775
66	[5288932, 5289032)	2.7142857142857144	1.5555555555555556	3.25	4.805555555555555	0.564822460776218	3.778555677256332
67	[5295987, 5296147)	2.923076923076923	1.1111111111111112	2.75	3.861111111111111	0.7570558937465411	4.069213806276049
68	[5297892, 5297987)	3.9285714285714284	2.3333333333333335	1.6666666666666667	4.0	0.9821428571428571	5.4689621644499535
69	[5303442, 5303522)	4.333333333333333	1.2727272727272727	0.125	1.3977272727272727	3.100271002710027	6.032430993514494
70	[5306387, 5306472)	7.2	1.25	1.25	2.5	2.88	10.023116112301008
71	[5306802, 5306892)	2.5294117647058822	2.2	1.0	3.2	0.7904411764705882	3.5211927518704513
72	[5314917, 5315012)	2.5	0.7777777777777778	0.9333333333333333	1.7111111111111112	1.461038961038961	3.480248650104516
73	[5322457, 5322547)	2.1666666666666665	0.375	1.3846153846153846	1.7596153846153846	1.2313296903460837	3.016215496757247
74	[5331572, 5331682)	4.6923076923076925	1.0	0.6666666666666666	1.6666666666666665	2.8153846153846156	6.532159004811554
75	[5336557, 5336662)	2.9411764705882355	0.625	1.75	2.375	1.238390092879257	4.094410176593549
76	[5340102, 5340197)	4.181818181818182	1.75	1.7777777777777777	3.5277777777777777	1.1853972798854688	5.8215068329021
77	[5341747, 5341957)	2.2162162162162162	1.4285714285714286	0.8235294117647058	2.2521008403361344	0.9840661557079468	3.08519339793049
78	[5342402, 5342522)	2.0	1.1111111111111112	1.6666666666666667	2.7777777777777777	0.72	2.784198920083613
79	[5368237, 5368312)	2.6666666666666665	0.8571428571428571	1.75	2.607142857142857	1.0228310502283104	3.7122652267781504
80	[5369392, 5369492)	2.6666666666666665	0.42857142857142855	3.142857142857143	3.571428571428571	0.7466666666666667	3.7122652267781504
81	[5397557, 5397707)	2.7142857142857144	0.29411764705882354	0.55	0.8441176470588236	3.215530114484818	3.778555677256332
82	[5397807, 5397902)	5.444444444444445	0.55	0.45454545454545453	1.0045454545454546	5.419808949220713	7.579208171338724
83	[5400922, 5401032)	4.285714285714286	0.2	3.6	3.8000000000000003	1.1278195488721803	5.966140543036313
84	[5402147, 5402287)	2.6	0.8461538461538461	1.3	2.146153846153846	1.2114695340501793	3.619458596108697
85	[5402762, 5402942)	3.4074074074074074	1.2	0.5454545454545454	1.7454545454545454	1.9521604938271606	4.7434500119943035
86	[5405352, 5405452)	4.222222222222222	1.125	2.4	3.525	1.19779353821907	5.877753275732072
87	[5407567, 5407652)	3.2	2.1538461538461537	0.8	2.953846153846154	1.0833333333333333	4.454718272133781
88	[5416747, 5416837)	3.3636363636363638	2.0	1.0	3.0	1.1212121212121213	4.682516365595167
89	[5418487, 5418582)	3.210526315789474	1.0	0.75	1.75	1.8345864661654137	4.469371950660537
90	[5418717, 5418832)	1.9333333333333333	1.1538461538461537	0.7272727272727273	1.881118881118881	1.0277571251548947	2.6913922894141593
91	[5422582, 5422657)	2.15	0.36363636363636365	1.1666666666666667	1.5303030303030303	1.4049504950495049	2.9930138390898837
92	[5429507, 5429707)	4.75	0.25	1.0	1.25	3.8	6.612472435198581
93	[5440147, 5440252)	4.285714285714286	1.5	1.1176470588235294	2.6176470588235294	1.637239165329053	5.966140543036313
94	[5440787, 5440947)	2.4074074074074074	0.0	1.4666666666666666	1.4666666666666666	1.6414141414141417	3.351350551952497
95	[5471442, 5471572)	2.8076923076923075	1.8333333333333333	0.7647058823529411	2.598039215686274	1.0806966618287375	3.9085869455019946
96	[5472302, 5472442)	5.642857142857143	1.1428571428571428	1.8571428571428572	3.0	1.8809523809523812	7.85541838166448
97	[5476017, 5476122)	3.3076923076923075	1.8	2.7777777777777777	4.5777777777777775	0.722554144884242	4.604636675522898
98	[5491377, 5491472)	4.0	1.0714285714285714	1.0666666666666667	2.138095238095238	1.8708240534521159	5.568397840167226
99	[5491982, 5492057)	2.5384615384615383	0.6153846153846154	0.42105263157894735	1.0364372469635628	2.44921875	3.5337909370292007
100	[5493427, 5493512)	1.96	0.01818181818181818	0.2857142857142857	0.3038961038961039	6.44957264957265	2.7285149416819405
101	[5505612, 5505687)	5.428571428571429	4.0	1.2222222222222223	5.222222222222222	1.0395136778115501	7.557111354512664
102	[5537077, 5537152)	1.7647058823529411	1.1666666666666667	1.2307692307692308	2.397435897435898	0.7360805284680716	2.456646105956129
103	[5550347, 5550457)	2.5384615384615383	0.7777777777777778	0.5714285714285714	1.3492063492063493	1.8814479638009047	3.5337909370292007
104	[5606382, 5606477)	3.5	1.0769230769230769	1.0	2.0769230769230766	1.6851851851851853	4.872348110146323
105	[5622052, 5622152)	2.8823529411764706	0.3333333333333333	1.0	1.3333333333333333	2.1617647058823533	4.012521973061677
106	[5633387, 5633477)	2.2941176470588234	0.5	1.1111111111111112	1.6111111111111112	1.4239350912778903	3.1936399377429674
107	[5643647, 5643727)	2.6	1.0	1.625	2.625	0.9904761904761905	3.619458596108697
108	[5701992, 5702087)	3.9166666666666665	0.0	1.3333333333333333	1.3333333333333333	2.9375	5.452389551830408
109	[5739957, 5740047)	5.666666666666667	1.4285714285714286	0.4444444444444444	1.873015873015873	3.0254237288135593	7.8885636069035705
110	[5751212, 5751287)	4.111111111111111	1.4285714285714286	1.4	2.8285714285714283	1.4534231200897867	5.723075557949648
111	[5752947, 5753077)	3.9523809523809526	1.3333333333333333	0.4	1.7333333333333334	2.28021978021978	5.502107389689045
112	[5753262, 5753357)	3.9	1.0	0.23076923076923078	1.2307692307692308	3.1687499999999997	5.429187894163045
113	[5795947, 5796172)	5.095238095238095	0.6666666666666666	0.0	0.6666666666666666	7.642857142857142	7.093078201165395
114	[5815717, 5815797)	2.05	0.125	1.1333333333333333	1.2583333333333333	1.629139072847682	2.853803893085703
115	[5840847, 5841032)	1.6222222222222222	0.6	0.3673469387755102	0.9673469387755103	1.6769807782466009	2.258294679623375
116	[5848807, 5848902)	5.222222222222222	0.6	1.5555555555555556	2.1555555555555554	2.4226804123711343	7.2698527357738785
117	[5872602, 5872777)	1.9210526315789473	1.1428571428571428	0.5833333333333334	1.7261904761904763	1.1128856624319419	2.674296331132944
118	[5876627, 5876732)	3.0625	0.5	2.5	3.0	1.0208333333333333	4.263304596378032
119	[5885237, 5885322)	2.888888888888889	2.4444444444444446	1.8461538461538463	4.290598290598291	0.6733067729083664	4.021620662342996
120	[5887367, 5887442)	3.6666666666666665	0.36363636363636365	1.125	1.4886363636363638	2.4631043256997454	5.104364686819957
121	[5890522, 5890677)	5.5	0.0	0.35714285714285715	0.35714285714285715	15.4	7.656547030229936
122	[5893217, 5893367)	2.347826086956522	2.272727272727273	3.1666666666666665	5.4393939393939394	0.431633765290057	3.2684074279242417
123	[5899417, 5899542)	2.888888888888889	1.8	2.5714285714285716	4.371428571428572	0.6608569353667392	4.021620662342996
124	[5903822, 5903917)	4.5	3.0	1.25	4.25	1.0588235294117647	6.264447570188129
125	[5923447, 5923527)	2.176470588235294	2.5	1.4444444444444444	3.9444444444444446	0.5517812758906379	3.0298635306792256
126	[5931307, 5931407)	3.25	0.4	0.3	0.7	4.642857142857143	4.524323245135871
127	[5940117, 5940212)	1.9565217391304348	0.7272727272727273	1.411764705882353	2.1390374331550803	0.9146739130434782	2.7236728566035344
128	[5947512, 5947592)	3.9	0.5	0.625	1.125	3.466666666666667	5.429187894163045
129	[5948937, 5949177)	2.5714285714285716	2.3333333333333335	1.6666666666666667	4.0	0.6428571428571429	3.5796843258217885
130	[5958867, 5959022)	3.45	1.6428571428571428	0.2222222222222222	1.8650793650793651	1.8497872340425532	4.802743137144232
131	[5975832, 5975952)	1.92	2.0	4.333333333333333	6.333333333333333	0.3031578947368421	2.6728309632802683
132	[5976102, 5976187)	4.5	1.1111111111111112	1.1538461538461537	2.264957264957265	1.9867924528301888	6.264447570188129
133	[5977992, 5978312)	5.035714285714286	3.1	1.0	4.1	1.2282229965156795	7.010215138067668
134	[5978702, 5978792)	5.625	1.6666666666666667	0.7692307692307693	2.435897435897436	2.3092105263157894	7.830559462735161
135	[5980997, 5981107)	4.266666666666667	0.9090909090909091	2.0	2.909090909090909	1.4666666666666666	5.9396243628450405
136	[5984122, 5984217)	5.1	1.3333333333333333	1.0769230769230769	2.41025641025641	2.1159574468085105	7.099707246213213
137	[5985332, 5985412)	5.833333333333333	1.75	0.7142857142857143	2.4642857142857144	2.367149758454106	8.120580183577204
138	[5987857, 5987957)	3.5	0.8333333333333334	2.230769230769231	3.0641025641025643	1.1422594142259412	4.872348110146323
139	[6005442, 6005542)	1.2758620689655173	1.0	1.1666666666666667	2.166666666666667	0.5888594164456233	1.7761268972947188
140	[6005657, 6005757)	3.4285714285714284	0.2	0.8666666666666667	1.0666666666666667	3.214285714285714	4.772912434429051
141	[6005862, 6006072)	4.555555555555555	0.8125	3.0	3.8125	1.1948998178506374	6.34178642907934
142	[6026022, 6026167)	2.7916666666666665	0.0	0.9090909090909091	0.9090909090909091	3.0708333333333333	3.886277659283376
143	[6036502, 6036587)	2.4375	1.1111111111111112	1.3333333333333333	2.4444444444444446	0.9971590909090908	3.393242433851903
144	[6051622, 6051752)	2.347826086956522	0.7777777777777778	1.4666666666666666	2.2444444444444445	1.0460611278519156	3.2684074279242417
145	[6100782, 6100857)	2.2	1.7142857142857142	2.3333333333333335	4.0476190476190474	0.5435294117647059	3.0626188120919746
146	[6103662, 6103747)	2.7857142857142856	1.0	1.1666666666666667	2.166666666666667	1.2857142857142856	3.8779913529736034
147	[6121542, 6121637)	2.8666666666666667	1.588235294117647	1.2941176470588236	2.8823529411764706	0.9945578231292517	3.9906851187865118
148	[6192397, 6192487)	2.75	2.8333333333333335	1.1666666666666667	4.0	0.6875	3.828273515114968
149	[6203282, 6203382)	2.2777777777777777	1.7	1.75	3.45	0.6602254428341384	3.17089321453967
150	[6317512, 6317637)	2.769230769230769	0.28125	1.0909090909090908	1.3721590909090908	2.018155757286192	3.85504465857731
151	[6430132, 6430277)	1.4893617021276595	1.4666666666666666	0.3888888888888889	1.8555555555555554	0.8026500191107148	2.0733396213388606
152	[6433832, 6433932)	4.181818181818182	1.0	3.25	4.25	0.9839572192513368	5.8215068329021
153	[6438317, 6438422)	6.5	1.5714285714285714	1.1111111111111112	2.682539682539683	2.423076923076923	9.048646490271741
154	[6452772, 6452912)	3.814814814814815	0.8571428571428571	0.2857142857142857	1.1428571428571428	3.3379629629629632	5.310601643863188
155	[6455942, 6456057)	2.3333333333333335	3.4	1.5	4.9	0.47619047619047616	3.248232073430882
156	[6457727, 6457812)	2.75	0.0	2.1666666666666665	2.1666666666666665	1.2692307692307694	3.828273515114968
157	[6468227, 6468447)	3.3333333333333335	3.125	0.2222222222222222	3.3472222222222223	0.995850622406639	4.640331533472688
158	[6492597, 6492787)	2.6122448979591835	0.0	0.5555555555555556	0.5555555555555556	4.70204081632653	3.636504711945943
159	[6758227, 6758307)	2.8461538461538463	0.7142857142857143	0.5	1.2142857142857144	2.343891402714932	3.96212923242668
160	[6768407, 6768482)	2.888888888888889	2.6666666666666665	5.2	7.866666666666667	0.36723163841807904	4.021620662342996
161	[6772117, 6772197)	2.9285714285714284	1.5	0.6	2.1	1.3945578231292515	4.076862704408147
162	[6778797, 6778902)	3.3181818181818183	1.5	2.4	3.9	0.8508158508158509	4.619239117411449
163	[6779672, 6779757)	2.357142857142857	1.0	3.7142857142857144	4.714285714285714	0.5	3.2813772986699723
164	[6786972, 6787052)	2.3846153846153846	1.7692307692307692	1.0	2.769230769230769	0.8611111111111112	3.3196217893304616
165	[6795752, 6795827)	4.142857142857143	2.1666666666666665	1.75	3.9166666666666665	1.0577507598784195	5.76726919160177
166	[6816187, 6816262)	8.5	1.8333333333333333	1.0	2.833333333333333	3.0000000000000004	11.832845410355356
167	[6849517, 6849607)	3.5384615384615383	0.6363636363636364	1.4	2.036363636363636	1.7376373626373627	4.925890397071007
168	[6860567, 6860747)	2.740740740740741	0.625	2.090909090909091	2.715909090909091	1.0091430342476368	3.8153837052997663
169	[6861677, 6861772)	1.9230769230769231	0.8181818181818182	1.3846153846153846	2.202797202797203	0.873015873015873	2.6771143462342435
170	[6861897, 6861997)	2.8	1.2307692307692308	1.25	2.480769230769231	1.1286821705426355	3.897878488117058
171	[6862162, 6862257)	5.181818181818182	1.0	1.0	2.0	2.590909090909091	7.213606292943906
172	[6867847, 6867977)	3.9411764705882355	0.8571428571428571	1.0	1.8571428571428572	2.1221719457013575	5.486509636635355
173	[7139112, 7139187)	3.888888888888889	1.5	0.16666666666666666	1.6666666666666667	2.333333333333333	5.413720122384803
174	[7154112, 7154282)	2.7083333333333335	1.8888888888888888	0.25	2.138888888888889	1.2662337662337664	3.7702693709465596
175	[7169397, 7169532)	2.1333333333333333	2.0	2.3333333333333335	4.333333333333334	0.4923076923076922	2.9698121814225202
176	[7170967, 7171042)	2.75	2.1666666666666665	0.9166666666666666	3.083333333333333	0.891891891891892	3.828273515114968
177	[7181837, 7181962)	2.088235294117647	0.35714285714285715	0.46153846153846156	0.8186813186813187	2.5507303592577975	2.9070312253814197
178	[7182157, 7182252)	3.888888888888889	1.2222222222222223	1.3529411764705883	2.5751633986928106	1.5101522842639592	5.413720122384803
179	[7197882, 7197962)	3.3333333333333335	1.625	0.9166666666666666	2.5416666666666665	1.3114754098360657	4.640331533472688
180	[7203682, 7203772)	3.0	0.9090909090909091	0.46153846153846156	1.3706293706293706	2.188775510204082	4.176298380125419
181	[7205027, 7205152)	2.6666666666666665	1.5454545454545454	1.625	3.1704545454545454	0.8410991636798089	3.7122652267781504
182	[7216052, 7216187)	2.736842105263158	1.0	1.2857142857142858	2.2857142857142856	1.1973684210526316	3.809956416956523
183	[7217562, 7217637)	3.0714285714285716	0.16666666666666666	2.4	2.5666666666666664	1.1966604823747682	4.275734055842691
184	[7219052, 7219137)	3.3	1.5555555555555556	1.5	3.0555555555555554	1.08	4.593928218137961
185	[7219292, 7219387)	2.3684210526315788	1.0	0.6428571428571429	1.6428571428571428	1.4416475972540046	3.2970776685200676
186	[7229367, 7229452)	4.142857142857143	2.2	1.3571428571428572	3.5571428571428574	1.1646586345381527	5.76726919160177
187	[7247462, 7247587)	3.1052631578947367	2.4	1.6	4.0	0.7763157894736842	4.322835165392978
188	[7260557, 7260637)	3.9	0.7142857142857143	0.9090909090909091	1.6233766233766234	2.4024	5.429187894163045
189	[7273687, 7273762)	2.2	1.7777777777777777	1.7	3.477777777777778	0.6325878594249201	3.0626188120919746
190	[7275122, 7275222)	4.5	1.5714285714285714	1.9230769230769231	3.4945054945054945	1.2877358490566038	6.264447570188129
191	[7526597, 7526677)	1.7894736842105263	0.4	1.1428571428571428	1.5428571428571427	1.1598440545808968	2.4911253495484957
192	[7527792, 7527887)	9.2	0.8571428571428571	1.0	1.8571428571428572	4.953846153846153	12.807315032384619
193	[7567267, 7567357)	3.0714285714285716	1.3	0.6666666666666666	1.9666666666666668	1.5617433414043584	4.275734055842691
194	[7608027, 7608107)	2.0526315789473686	0.4	1.0	1.4	1.466165413533835	2.8574673127173926
195	[7693777, 7693852)	6.8	0.42857142857142855	0.45454545454545453	0.8831168831168831	7.7	9.466276328284284
196	[7773007, 7773177)	1.911764705882353	1.5714285714285714	0.7333333333333333	2.3047619047619046	0.8294846864365581	2.6613666147858064
197	[7773687, 7773782)	3.357142857142857	1.5	2.0	3.5	0.9591836734693878	4.673476758711779
198	[7775437, 7775512)	2.3333333333333335	1.0	0.4	1.4	1.666666666666667	3.248232073430882
199	[7868697, 7868902)	3.909090909090909	0.07692307692307693	3.2	3.2769230769230773	1.1929150661545027	5.441843343799789
200	[7899002, 7899082)	2.411764705882353	0.16666666666666666	1.25	1.4166666666666667	1.7024221453287196	3.3574163448067096
201	[8187542, 8187647)	2.933333333333333	1.9230769230769231	0.8333333333333334	2.7564102564102564	1.0641860465116277	4.083491749455965
202	[8215452, 8215542)	2.5789473684210527	0.75	0.6	1.35	1.9103313840155944	3.590151239055185
203	[8227947, 8228027)	2.3333333333333335	1.0	0.42857142857142855	1.4285714285714286	1.6333333333333333	3.248232073430882
204	[8232282, 8232362)	4.0	1.3333333333333333	0.18181818181818182	1.5151515151515151	2.64	5.568397840167226
205	[8256762, 8256837)	1.631578947368421	1.3571428571428572	0.7142857142857143	2.0714285714285716	0.7876588021778583	2.271320171647158
206	[8271632, 8271737)	3.4444444444444446	1.125	1.875	3.0	1.1481481481481481	4.795009251255111
207	[8284407, 8284562)	1.7045454545454546	0.8333333333333334	0.9545454545454546	1.787878787878788	0.9533898305084745	2.3728968068894427
208	[8310912, 8311152)	1.9824561403508771	1.625	0.6486486486486487	2.2736486486486487	0.8719272177471912	2.75977612253902
209	[8316352, 8316452)	7.875	1.4285714285714286	2.5	3.928571428571429	2.0045454545454544	10.962783247829226
210	[8328667, 8328767)	6.875	1.2727272727272727	0.5	1.7727272727272727	3.878205128205128	9.57068378778742
211	[8328852, 8328952)	5.111111111111111	0.6153846153846154	1.1818181818181819	1.7972027972027973	2.8439256376999564	7.115175017991454
212	[8343842, 8343972)	3.6	2.0	1.2727272727272727	3.2727272727272725	1.1	5.011558056150504
213	[8346657, 8346752)	2.4615384615384617	1.5714285714285714	1.35	2.9214285714285717	0.8425804024826029	3.4267063631798313
214	[8370937, 8371087)	2.5833333333333335	0.75	0.9230769230769231	1.6730769230769231	1.5440613026819925	3.5962569384413334
215	[8371822, 8372027)	3.484848484848485	0.38461538461538464	0.9166666666666666	1.3012820512820513	2.678011643528885	4.851255694085083
216	[8373447, 8373532)	2.111111111111111	1.2857142857142858	1.2222222222222223	2.507936507936508	0.8417721518987342	2.938876637866036
217	[8386897, 8386977)	4.0	1.6666666666666667	1.375	3.041666666666667	1.3150684931506849	5.568397840167226
218	[8398682, 8398807)	3.066666666666667	1.6666666666666667	2.375	4.041666666666667	0.7587628865979381	4.269105010794873
219	[8409292, 8409382)	5.875	1.6842105263157894	1.0	2.6842105263157894	2.1887254901960786	8.178584327745613
220	[8430032, 8430142)	3.3	5.5	2.6666666666666665	8.166666666666666	0.40408163265306124	4.593928218137961
221	[8434707, 8434802)	1.68	0.5151515151515151	1.0	1.5151515151515151	1.1088	2.3387270928702346
222	[8435072, 8435192)	2.88	0.3	1.7142857142857142	2.0142857142857142	1.4297872340425533	4.009246444920403
223	[8447842, 8447927)	3.142857142857143	1.0	1.2	2.2	1.4285714285714284	4.375169731559963
224	[8463587, 8463802)	2.896551724137931	0.42857142857142855	0.4	0.8285714285714285	3.4958382877526755	4.032288091155578
225	[8466752, 8466837)	4.25	1.3333333333333333	1.2352941176470589	2.568627450980392	1.6545801526717558	5.916422705177678
226	[8468877, 8468997)	2.1153846153846154	1.5	1.0714285714285714	2.571428571428571	0.8226495726495727	2.9448257808576677
227	[8488422, 8488507)	3.0	0.6	1.0	1.6	1.875	4.176298380125419
228	[8498647, 8498742)	2.5	1.4285714285714286	2.875	4.303571428571429	0.5809128630705394	3.480248650104516
229	[8506037, 8506132)	1.6666666666666667	0.7777777777777778	1.2727272727272727	2.0505050505050506	0.812807881773399	2.320165766736344
230	[8526122, 8526222)	2.4210526315789473	0.8	0.9333333333333333	1.7333333333333334	1.3967611336032388	3.3703460611538474
231	[8546452, 8546572)	2.3461538461538463	0.6666666666666666	1.4444444444444444	2.111111111111111	1.111336032388664	3.266079502405777
232	[8639927, 8640017)	3.0	0.8	1.0	1.8	1.6666666666666665	4.176298380125419
233	[8640152, 8640242)	3.7777777777777777	0.6153846153846154	2.25	2.8653846153846154	1.3184190902311708	5.25904240460238
234	[8656432, 8656507)	2.923076923076923	1.0	0.8333333333333334	1.8333333333333335	1.5944055944055942	4.069213806276049
235	[8728832, 8728922)	2.933333333333333	0.7777777777777778	0.3333333333333333	1.1111111111111112	2.6399999999999997	4.083491749455965
236	[8800547, 8800622)	2.8181818181818183	1.5	1.0625	2.5625	1.099778270509978	3.9231893873905457
237	[8863592, 8863697)	4.3076923076923075	1.0	1.7	2.7	1.5954415954415953	5.996736135564705
238	[8893322, 8893422)	1.8695652173913044	1.625	2.3333333333333335	3.9583333333333335	0.47231121281464533	2.602620729643377
